week,job_hour_2h,city_id,avg_score_per_earner
1,146,4,9.614999999999998
1,148,1,5.404999999999999
1,148,2,-0.04499999999999993
1,148,5,1.8600000000000003
1,150,3,2.405
1,152,4,5.732500000000001
1,154,2,3.6050000000000004
1,154,3,5.225
1,154,5,3.16125
1,156,1,2.6500000000000004
1,156,5,5.215
1,158,2,5.255
1,158,3,5.58
1,158,4,-0.5349999999999997
1,160,1,4.8075
1,160,4,18.880000000000003
1,160,5,-0.21999999999999975
1,162,2,11.684999999999999
1,162,4,2.3500000000000005
1,164,4,7.96
1,166,1,5.67
1,166,2,2.2199999999999998
1,166,4,8.425
1,166,5,0.9600000000000002
2,0,1,1.45
2,2,1,1.265
2,2,2,0.71
2,2,3,1.71
2,2,4,0.9199999999999999
2,2,5,4.10375
2,4,1,1.4400000000000004
2,4,2,1.0699999999999998
2,4,5,6.98
2,6,1,4.675000000000001
2,6,2,4.919999999999999
2,6,3,0.13500000000000023
2,6,4,8.184999999999999
2,6,5,5.334999999999999
2,8,2,7.005000000000001
2,8,3,7.15
2,8,4,6.447500000000001
2,8,5,1.6399999999999997
2,10,2,8.3375
2,10,3,0.029999999999999805
2,10,4,6.532500000000001
2,12,1,2.4499999999999997
2,12,2,6.5
2,14,2,3.56
2,14,3,7.703333333333333
2,14,4,-0.4200000000000004
2,14,5,3.939999999999999
2,16,2,11.135
2,16,4,4.845000000000001
2,18,2,6.200000000000001
2,20,3,3.4
2,20,4,1.8599999999999999
2,20,5,4.0600000000000005
2,22,1,2.22
2,22,3,8.855
2,22,4,2.3875
2,22,5,1.7800000000000002
2,24,1,3.815
2,24,2,7.620000000000001
2,24,3,4.244999999999999
2,24,5,3.6799999999999997
2,26,1,6.6499999999999995
2,26,2,9.215
2,26,3,5.17
2,26,4,1.5050000000000001
2,26,5,1.765
2,30,1,4.24
2,30,2,0.9700000000000002
2,30,4,7.4350000000000005
2,30,5,2.4675
2,32,1,2.3600000000000003
2,32,3,1.4499999999999997
2,32,5,2.955
2,34,1,1.525
2,36,2,5.42
2,36,3,1.895
2,36,4,5.59
2,38,5,9.645
2,40,3,9.065
2,42,5,11.455000000000002
2,44,2,6.045
2,44,3,7.514999999999999
2,44,5,2.5450000000000004
2,46,1,0.08499999999999996
2,46,2,5.885
2,46,4,2.38
2,46,5,2.26
2,48,2,8.285
2,50,1,9.825
2,50,2,6.294999999999999
2,50,3,1.4816666666666667
2,50,5,1.8200000000000003
2,52,1,6.959999999999999
2,52,2,4.885
2,52,4,3.2249999999999996
2,52,5,1.145
2,54,1,0.07250000000000012
2,54,3,16.05
2,54,4,5.300000000000001
2,56,1,1.7199999999999998
2,56,2,5.234999999999999
2,56,3,1.5850000000000002
2,58,1,7.26
2,58,2,2.2775
2,58,3,3.7350000000000003
2,58,4,6.695
2,60,5,1.4216666666666669
2,62,1,3.3825000000000003
2,62,2,0.8399999999999999
2,62,3,11.165
2,62,4,3.32
2,64,4,1.1599999999999997
2,64,5,7.574999999999999
2,66,1,9.657500000000002
2,66,2,7.3500000000000005
2,66,3,6.290000000000001
2,66,4,1.5450000000000002
2,66,5,4.925000000000001
2,68,2,4.13
2,68,5,2.34
2,70,1,0.9275000000000002
2,70,2,5.845000000000001
2,70,3,4.93
2,70,4,3.2725
2,72,1,7.6225000000000005
2,72,2,12.014999999999999
2,72,3,0.7799999999999998
2,72,4,3.6675000000000004
2,72,5,1.29
2,74,1,1.3400000000000003
2,74,3,7.5625
2,76,1,3.12
2,76,2,2.09
2,76,3,3.9599999999999995
2,76,4,2.1083333333333334
2,78,1,2.17
2,78,3,3.7590000000000003
2,80,2,1.9550000000000003
2,80,3,6.185
2,82,1,3.58875
2,82,3,2.1425
2,84,1,1.6975
2,84,2,5.77
2,84,5,5.979999999999999
2,86,1,4.130000000000001
2,86,3,4.115
2,86,4,3.215
2,88,1,0.9074999999999999
2,88,5,1.06
2,90,1,5.885000000000002
2,90,2,1.8949999999999996
2,90,3,5.68
2,90,4,5.645
2,90,5,1.87
2,92,1,1.6600000000000001
2,94,2,6.635
2,94,4,3.5550000000000006
2,94,5,3.5250000000000004
2,96,1,0.8799999999999999
2,96,2,7.17
2,96,4,2.826666666666666
2,98,2,3.1750000000000003
2,98,3,4.475
2,98,5,11.195
2,100,1,0.08000000000000007
2,100,5,7.705
2,102,2,7.91
2,104,1,3.755
2,104,3,11.67
2,106,2,2.3925
2,106,5,2.42
2,108,1,0.31499999999999995
2,108,2,2.8249999999999993
2,108,5,6.467499999999999
2,110,1,4.655
2,110,2,1.3450000000000002
2,110,3,3.7866666666666666
2,110,4,5.25
2,112,1,2.33
2,112,3,8.83
2,112,4,15.120000000000001
2,114,1,8.2225
2,114,2,0.31999999999999984
2,114,4,0.895
2,114,5,4.965
2,116,2,4.23
2,116,3,5.590000000000001
2,116,4,9.879999999999999
2,118,3,295.66
2,118,4,4.92
2,120,2,2.7675
2,120,3,3.97
2,120,4,5.875
2,122,2,0.915
2,122,3,5.9925
2,122,5,3.486666666666667
2,124,1,3.685
2,124,3,2.816666666666667
2,124,4,1.1099999999999999
2,124,5,5.4624999999999995
2,126,2,9.215
2,126,3,3.99
2,126,4,5.75
2,128,1,0.9975000000000002
2,128,2,8.559999999999999
2,130,2,4.33
2,130,3,1.8099999999999998
2,130,4,1.1800000000000002
2,132,1,6.760000000000001
2,132,2,5.4750000000000005
2,132,3,2.13
2,132,5,6.785
2,134,1,1.4100000000000001
2,134,3,10.665
2,136,1,1.59
2,136,2,4.859999999999999
2,136,3,2.8049999999999997
2,136,5,9.307500000000001
2,138,3,2.2449999999999997
2,138,4,1.48
2,138,5,0.17000000000000037
2,140,2,3.225
2,140,4,3.9849999999999994
2,142,1,4.5775
2,142,3,6.682499999999999
2,142,4,3.3800000000000003
2,144,3,5.5649999999999995
2,144,4,10.145000000000001
2,144,5,4.58
2,146,1,1.825
2,146,2,2.295
2,148,1,3.33
2,148,4,4.390000000000001
2,148,5,3.2350000000000003
2,150,1,3.0999999999999996
2,150,2,5.7299999999999995
2,150,3,9.07
2,152,2,6.705
2,152,3,9.145
2,152,4,0.3999999999999999
2,152,5,2.6350000000000002
2,154,2,0.29000000000000004
2,154,4,2.3050000000000006
2,156,2,6.3149999999999995
2,158,1,2.185
2,158,3,9.145
2,158,4,7.374999999999999
2,160,2,6.0600000000000005
2,160,3,4.8100000000000005
2,160,4,4.14
2,162,3,6.62625
2,162,4,8.39
2,164,1,1.685
2,164,4,0.03500000000000014
2,166,3,2.0075000000000003
2,166,4,10.025
2,166,5,4.625
3,0,2,3.865
3,0,3,0.6449999999999998
3,0,5,2.3200000000000003
3,2,1,8.855
3,2,2,2.2199999999999998
3,2,3,3.3525
3,4,1,2.7900000000000005
3,4,2,15.945
3,4,3,1.095
3,4,4,3.6600000000000006
3,4,5,2.205
3,6,2,0.41999999999999993
3,8,1,11.305
3,8,3,6.0600000000000005
3,8,4,4.4875
3,8,5,5.155
3,10,1,2.9749999999999996
3,10,2,3.6874999999999996
3,10,3,4.022500000000001
3,10,5,0.8999999999999999
3,12,2,1.75
3,12,3,5.135
3,14,2,-0.4249999999999998
3,14,3,6.04
3,14,5,5.695
3,16,1,1.2600000000000002
3,16,2,2.585
3,16,3,10.59
3,16,5,4.765000000000001
3,18,1,9.89
3,18,2,2.0125
3,18,3,9.11
3,18,4,10.88875
3,20,1,9.835
3,20,2,5.85
3,20,3,5.125
3,20,4,4.57
3,20,5,5.654999999999999
3,22,2,-0.6949999999999998
3,22,3,4.9750000000000005
3,22,4,3.9516666666666667
3,22,5,3.9700000000000006
3,24,1,0.375
3,24,2,2.1350000000000002
3,24,3,6.704999999999999
3,24,5,0.9600000000000002
3,26,5,1.4649999999999999
3,28,2,4.385
3,28,4,10.040000000000001
3,30,2,6.539999999999999
3,30,4,1.6449999999999998
3,30,5,2.5649999999999995
3,32,1,2.0
3,32,3,4.86
3,32,4,10.379999999999999
3,32,5,0.835
3,34,1,3.1149999999999993
3,34,4,3.063333333333333
3,36,3,9.31
3,36,4,1.375
3,36,5,1.6599999999999997
3,38,2,11.235000000000001
3,38,3,18.84
3,38,5,4.48
3,40,1,12.825
3,40,2,6.5825
3,40,3,6.904999999999999
3,40,4,10.474999999999998
3,42,1,1.6449999999999998
3,42,2,9.225000000000001
3,42,3,1.68
3,42,4,10.315000000000001
3,44,1,3.615
3,44,3,3.8199999999999994
3,44,4,1.2599999999999998
3,46,3,5.26
3,48,1,3.8249999999999997
3,48,2,0.2549999999999999
3,48,3,3.9699999999999993
3,50,4,3.2375000000000003
3,50,5,0.14000000000000012
3,52,4,7.205000000000002
3,54,1,9.854999999999999
3,54,3,2.7
3,54,4,5.055000000000001
3,56,2,6.44
3,56,5,3.6899999999999995
3,58,1,5.379999999999999
3,58,2,2.8899999999999997
3,58,3,3.56
3,58,5,1.9349999999999998
3,60,1,2.6174999999999997
3,62,3,4.5375
3,62,4,1.44
3,62,5,3.2566666666666664
3,64,2,1.1600000000000001
3,64,4,2.665
3,64,5,6.8325000000000005
3,66,1,7.734999999999999
3,66,2,0.20999999999999996
3,66,4,-0.16000000000000014
3,68,3,2.5700000000000003
3,68,4,0.6749999999999998
3,70,1,5.1899999999999995
3,70,2,3.275
3,70,5,3.8033333333333332
3,72,2,5.5249999999999995
3,74,1,6.5625
3,74,3,3.9699999999999998
3,76,2,1.3250000000000002
3,78,2,8.815000000000001
3,78,3,7.076666666666665
3,78,5,5.575000000000001
3,80,2,0.7125000000000001
3,80,4,6.0475
3,82,2,-0.31499999999999995
3,82,3,3.215
3,82,4,1.455
3,82,5,3.5416666666666665
3,84,1,-0.13000000000000034
3,84,2,13.8625
3,84,3,4.19
3,86,2,3.777
3,86,3,2.79
3,86,4,1.0850000000000002
3,88,1,11.235000000000001
3,88,2,3.2450000000000006
3,88,3,2.165
3,90,1,5.4825
3,90,2,1.3450000000000002
3,90,3,2.075
3,90,4,3.335
3,90,5,6.736666666666667
3,92,1,6.1925
3,92,4,2.7
3,92,5,2.8850000000000002
3,94,1,0.4849999999999999
3,94,4,-0.2549999999999999
3,96,2,6.37
3,98,1,3.0
3,98,2,2.05
3,98,4,5.670000000000001
3,100,1,9.09
3,100,2,1.9224999999999999
3,100,4,2.2299999999999995
3,100,5,2.0250000000000004
3,104,2,9.055
3,104,5,9.465
3,106,1,0.2799999999999998
3,106,2,0.45499999999999985
3,106,5,4.4399999999999995
3,108,1,7.817500000000001
3,108,3,3.8950000000000005
3,108,4,4.6949999999999985
3,108,5,5.17
3,110,2,1.1099999999999999
3,110,3,7.835000000000001
3,110,4,1.65
3,110,5,0.18999999999999995
3,112,2,6.905000000000001
3,112,3,8.485
3,114,2,3.1275
3,114,3,11.875
3,116,2,0.9799999999999998
3,120,1,4.305
3,120,2,7.370000000000001
3,120,4,3.453333333333333
3,120,5,1.0650000000000004
3,124,3,5.85
3,124,4,7.685
3,126,4,6.115
3,126,5,12.035
3,128,1,5.841666666666668
3,128,2,2.2225
3,128,3,1.54
3,128,5,9.965
3,130,1,1.94
3,130,2,1.1500000000000001
3,132,1,7.130000000000001
3,132,2,8.445
3,132,3,7.334999999999999
3,132,4,8.29
3,134,1,1.5149999999999997
3,134,2,3.8949999999999996
3,134,4,4.414999999999999
3,134,5,5.365
3,136,1,4.03
3,136,3,4.46
3,136,5,1.9650000000000003
3,138,3,6.68
3,140,3,1.0149999999999997
3,140,4,3.3449999999999998
3,142,1,5.770000000000001
3,142,3,7.8999999999999995
3,142,4,0.7449999999999999
3,142,5,6.57
3,144,4,3.8699999999999997
3,146,1,2.605
3,146,2,1.895
3,146,5,3.705
3,148,1,0.8900000000000001
3,148,2,5.17
3,148,5,0.8349999999999997
3,150,4,1.21
3,150,5,9.600000000000001
3,152,1,6.121666666666667
3,152,2,1.3250000000000002
3,152,3,3.085
3,152,4,4.300000000000001
3,154,2,5.035
3,154,3,1.3250000000000002
3,154,5,4.324999999999999
3,156,1,5.33
3,156,3,4.932500000000001
3,156,5,5.1325
3,158,1,6.346666666666667
3,158,3,5.135000000000001
3,158,5,4.53
3,160,2,1.61
3,160,3,5.035
3,160,5,7.2775
3,162,1,5.234999999999999
3,162,3,2.1149999999999998
3,162,4,2.7100000000000004
3,164,1,1.19
3,164,3,7.784999999999999
3,164,4,4.1000000000000005
3,164,5,4.23
3,166,1,1.805
3,166,2,3.7700000000000005
3,166,3,0.7349999999999999
3,166,4,3.4616666666666673
3,166,5,6.710000000000001
4,0,2,5.805
4,2,1,6.619999999999999
4,2,3,7.164999999999999
4,4,5,1.88
4,6,1,7.67
4,6,2,0.9850000000000001
4,8,1,7.965
4,8,2,5.36
4,8,4,10.585
4,8,5,1.5775
4,10,1,5.465
4,10,2,0.2999999999999998
4,10,3,6.660000000000001
4,12,1,7.3500000000000005
4,12,3,2.6775
4,12,4,4.67
4,16,4,11.325
4,16,5,2.4650000000000007
4,18,2,1.555
4,18,3,4.0525
4,18,4,0.925
4,18,5,7.789999999999999
4,20,2,0.56
4,20,3,2.728333333333333
4,20,4,10.665
4,20,5,-0.3500000000000001
4,22,1,11.21
4,22,3,5.8149999999999995
4,22,4,1.05
4,22,5,3.3
4,24,2,5.549999999999999
4,24,3,3.105
4,24,4,3.4450000000000007
4,26,3,6.195000000000001
4,28,1,6.765000000000001
4,28,4,1.645
4,30,3,3.3783333333333334
4,30,4,6.145
4,32,1,-0.71
4,32,2,3.425
4,32,3,5.975
4,32,5,4.52
4,34,2,4.695
4,34,5,0.76
4,36,1,0.7149999999999999
4,36,2,8.452499999999999
4,36,3,6.035
4,36,4,5.04
4,36,5,3.58
4,38,2,4.045
4,38,4,2.22
4,40,3,1.44
4,40,5,2.43
4,42,1,2.835
4,42,3,2.0199999999999996
4,42,5,5.63
4,44,2,6.6450000000000005
4,44,3,5.0425
4,46,4,6.392499999999999
4,46,5,1.7650000000000001
4,48,2,1.3600000000000003
4,48,4,8.149999999999999
4,48,5,1.63
4,52,1,1.88
4,52,2,9.370000000000001
4,52,3,6.535
4,52,4,2.17
4,54,1,9.765
4,54,2,8.689999999999998
4,54,4,4.525
4,56,4,1.065
4,56,5,-0.4650000000000003
4,58,2,3.0424999999999995
4,58,3,3.375
4,58,5,2.965
4,60,4,4.035
4,60,5,4.0175
4,62,1,5.16
4,62,2,3.735
4,62,5,4.762499999999999
4,64,1,1.5374999999999999
4,64,3,9.465
4,64,4,6.0649999999999995
4,66,2,8.68
4,66,3,1.255
4,66,4,5.335
4,66,5,2.235
4,68,1,0.45499999999999985
4,68,2,7.234999999999999
4,68,3,-0.17499999999999982
4,68,4,5.3175
4,70,1,2.9349999999999996
4,70,5,3.5200000000000005
4,74,2,6.27
4,74,4,-0.029999999999999805
4,74,5,4.6675
4,76,1,2.793333333333333
4,76,2,5.425
4,78,1,4.9875
4,78,2,3.1949999999999994
4,78,4,2.735
4,80,2,1.105
4,80,5,7.4975
4,82,1,6.265000000000001
4,82,2,0.6499999999999999
4,82,5,2.885
4,84,1,0.4849999999999999
4,84,3,6.420000000000001
4,84,4,12.685
4,84,5,5.665000000000001
4,86,3,5.41
4,86,4,3.815
4,86,5,3.8499999999999996
4,88,1,9.17
4,88,2,1.5449999999999995
4,90,3,1.04
4,90,4,3.7699999999999996
4,92,2,4.8149999999999995
4,92,3,5.65
4,92,4,7.91
4,92,5,0.9499999999999998
4,94,1,4.416666666666666
4,94,2,0.855
4,96,1,3.39
4,96,2,5.255
4,96,3,8.344999999999999
4,96,4,4.725
4,96,5,17.185
4,98,5,3.1399999999999997
4,100,1,0.7449999999999999
4,100,2,1.0550000000000002
4,102,1,3.135
4,102,3,5.135
4,102,5,3.8374999999999995
4,104,1,1.69
4,104,4,11.629999999999999
4,106,3,10.87
4,106,5,0.17999999999999972
4,108,5,1.0425
4,110,1,3.3
4,110,3,2.8000000000000003
4,110,5,6.959999999999999
4,112,5,0.855
4,114,1,-0.029999999999999805
4,114,2,3.2625
4,114,3,10.32
4,114,5,11.1025
4,116,3,7.1899999999999995
4,118,1,7.66
4,118,4,18.65
4,118,5,1.4800000000000002
4,120,1,2.0483333333333333
4,120,3,7.180000000000001
4,122,2,5.775
4,122,3,3.6899999999999995
4,122,4,10.610000000000001
4,124,2,7.842499999999999
4,124,5,4.5649999999999995
4,126,1,0.9100000000000001
4,126,2,3.4933333333333336
4,126,4,0.3200000000000003
4,126,5,5.33
4,128,1,4.581666666666667
4,128,2,1.9825000000000002
4,128,3,3.0949999999999998
4,128,5,5.9725
4,130,1,3.6100000000000003
4,130,2,-0.09749999999999992
4,130,5,4.305
4,132,1,1.7650000000000001
4,132,3,4.635
4,132,4,2.915
4,132,5,7.437500000000001
4,134,4,2.9749999999999996
4,136,1,5.62
4,136,4,1.45
4,136,5,6.205
4,138,3,7.569999999999999
4,138,5,1.645
4,142,1,3.366666666666667
4,142,3,9.190000000000001
4,142,4,1.8399999999999999
4,144,2,5.425000000000001
4,144,4,1.3249999999999997
4,144,5,4.62
4,146,2,2.215
4,148,1,5.67
4,148,2,4.355
4,148,5,5.050000000000001
4,150,1,6.239999999999999
4,150,2,1.7949999999999995
4,150,3,5.305
4,150,4,3.3833333333333333
4,152,3,8.69
4,152,4,7.945
4,152,5,12.507499999999999
4,154,1,6.864999999999999
4,154,3,1.4
4,154,4,3.2649999999999997
4,154,5,4.87
4,156,1,3.82
4,156,2,1.9199999999999995
4,156,5,0.56
4,158,2,2.8549999999999995
4,158,3,1.48
4,158,5,1.9475000000000002
4,160,1,4.45
4,160,2,2.9275
4,160,3,8.175
4,160,5,1.42
4,162,1,2.06
4,162,2,7.69
4,162,3,7.834999999999999
4,164,3,6.415
5,0,1,7.930000000000001
5,0,2,4.115
5,0,5,10.0
5,2,1,2.8249999999999993
5,2,2,2.7175000000000002
5,2,4,5.242500000000001
5,2,5,5.77
5,4,4,0.52
5,6,1,7.13
5,6,2,1.1800000000000002
5,6,3,11.524999999999999
5,6,5,7.3875
5,8,1,7.905000000000001
5,8,3,2.2950000000000004
5,10,2,5.03375
5,10,3,6.659999999999999
5,12,2,5.340000000000001
5,12,3,1.7000000000000002
5,12,5,2.8825
5,14,3,0.5849999999999997
5,14,4,0.3799999999999999
5,16,1,1.2799999999999998
5,16,2,2.675
5,16,3,6.115
5,16,4,8.3775
5,18,1,8.045000000000002
5,18,4,5.227499999999999
5,18,5,2.05
5,20,1,1.8249999999999997
5,20,3,5.0
5,20,5,2.58
5,22,2,3.355
5,22,3,8.325
5,22,4,2.8525
5,22,5,2.5100000000000007
5,24,4,0.1699999999999997
5,24,5,2.625
5,26,2,1.8950000000000002
5,26,3,7.025
5,26,4,3.6199999999999997
5,28,1,1.9400000000000002
5,28,2,3.255
5,28,4,7.605
5,30,1,-0.11499999999999977
5,30,2,2.9699999999999998
5,30,4,10.395
5,32,3,1.3449999999999998
5,32,5,0.395
5,34,1,3.925
5,34,2,1.91
5,34,3,3.7150000000000003
5,36,1,3.6624999999999996
5,36,2,3.04
5,36,3,3.89
5,36,4,5.615
5,38,1,1.4949999999999999
5,38,2,5.3
5,38,3,10.905000000000001
5,38,4,2.105
5,38,5,2.875
5,40,2,1.4899999999999998
5,40,3,10.11
5,40,4,1.7399999999999998
5,42,1,8.209999999999999
5,42,4,6.73
5,42,5,3.92625
5,44,3,4.345
5,46,4,3.1075000000000004
5,46,5,7.63
5,50,1,2.4499999999999997
5,50,2,3.6449999999999996
5,50,4,0.33999999999999986
5,52,1,1.8975
5,52,4,1.24
5,52,5,4.59
5,54,1,3.9624999999999995
5,54,2,3.385
5,54,4,3.5500000000000003
5,54,5,7.385
5,56,2,5.8500000000000005
5,56,5,3.29
5,58,1,5.7875
5,58,2,5.260000000000001
5,58,3,6.094999999999999
5,58,4,1.275
5,58,5,5.393333333333334
5,60,1,6.535
5,60,3,4.245000000000001
5,62,2,5.879999999999999
5,62,3,2.29
5,62,4,17.105
5,62,5,6.029999999999999
5,64,1,3.79
5,64,2,0.3900000000000001
5,64,3,4.597499999999999
5,64,4,5.9399999999999995
5,64,5,0.45499999999999985
5,66,1,2.9450000000000003
5,66,2,6.598333333333333
5,68,3,3.9025000000000003
5,70,1,6.1875
5,70,2,7.595
5,70,4,6.978333333333333
5,70,5,-0.3900000000000001
5,72,2,3.5624999999999996
5,72,3,4.22
5,72,4,5.17
5,72,5,3.9524999999999997
5,74,1,0.7549999999999999
5,74,2,0.405
5,76,1,3.435
5,76,2,0.79
5,76,5,1.6800000000000002
5,78,1,6.595000000000001
5,78,2,4.381666666666667
5,78,4,5.79
5,78,5,4.0649999999999995
5,80,1,3.9475
5,80,4,11.5075
5,80,5,1.075
5,82,1,9.27
5,82,3,-0.3599999999999999
5,82,4,0.375
5,82,5,1.5
5,84,2,4.885
5,84,3,2.33
5,86,2,3.3400000000000007
5,86,5,1.3850000000000002
5,90,1,6.1725
5,90,3,6.515000000000001
5,92,2,4.465
5,92,4,1.6450000000000002
5,92,5,1.0875000000000001
5,94,2,-0.2450000000000001
5,96,1,3.3874999999999997
5,96,2,6.5649999999999995
5,96,3,5.18
5,98,1,5.545
5,98,2,1.6999999999999997
5,98,3,1.3
5,100,1,3.9825
5,100,2,1.8599999999999999
5,102,1,7.07
5,102,2,7.969999999999999
5,104,2,9.059999999999999
5,104,3,8.415000000000001
5,104,5,-0.8849999999999998
5,106,1,3.9249999999999994
5,106,3,2.165
5,106,5,2.58
5,108,2,5.7725
5,108,3,7.152499999999998
5,108,4,0.9249999999999998
5,110,2,1.9525000000000001
5,110,3,3.5150000000000006
5,110,4,6.475
5,110,5,2.0333333333333337
5,112,2,6.93
5,112,3,12.924999999999999
5,112,4,10.07
5,112,5,8.78
5,114,1,9.9
5,114,2,6.970000000000001
5,114,4,6.18
5,114,5,1.12
5,116,1,3.965
5,116,5,7.612500000000001
5,118,1,2.54
5,118,2,5.3875
5,118,4,5.9575000000000005
5,120,1,2.8699999999999997
5,120,2,3.9225
5,120,3,2.3425000000000002
5,122,2,2.38
5,122,3,2.625
5,122,4,2.8874999999999997
5,122,5,2.98
5,124,2,5.430000000000001
5,124,3,4.907500000000001
5,124,5,1.6500000000000001
5,126,1,4.231
5,126,2,1.87
5,126,4,4.795
5,126,5,5.76
5,128,2,7.887500000000001
5,128,3,3.0625
5,128,4,3.7625
5,130,2,8.370000000000001
5,130,5,7.4700000000000015
5,132,1,5.89
5,132,3,1.16
5,134,1,4.2749999999999995
5,134,2,3.43
5,134,3,1.8900000000000001
5,136,1,0.9699999999999998
5,138,3,1.0349999999999997
5,138,4,2.3475
5,138,5,0.5050000000000001
5,140,1,4.25
5,140,2,7.359999999999999
5,140,3,4.46
5,140,5,1.75
5,142,3,5.82
5,142,4,3.1125000000000003
5,142,5,9.32
5,144,1,3.3200000000000003
5,144,3,0.14500000000000002
5,144,4,6.660000000000001
5,144,5,0.2749999999999999
5,148,2,2.2350000000000003
5,148,5,0.9100000000000001
5,150,1,2.861666666666667
5,150,2,7.535
5,152,1,0.8975
5,152,5,6.636666666666668
5,154,1,6.7250000000000005
5,154,3,6.050000000000001
